5,АРБ им. Вагановой,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,0b5f5daf-46ce-4dc9-87b2-cbee64f57fed
6,БГТУ «Военмех» им. Д. Ф. Устинова,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,5b85e97e-5376-449e-a6f9-e2a233471007
7,БИИЯМС,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,ad83972c-e8bb-4b31-8d57-bcd6964b75df
8,БИЭПП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,ec1842d1-2044-4a87-b9f9-4766efa4a435
9,БАТиП (БМИТ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,de7afc58-bdf2-4eec-aa3f-0b383f1c7f41
10,ВИ (ЖДВ и ВОСО) ВА МТО (бывш. ВТУЖДВ РФ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,feb7a195-9196-424c-b040-875d6a5b9ed5
11,ВЕИП,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,6077b75f-2f80-4462-8b1f-06b409a9e986
12,ВИ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,26ef00bf-6669-4b9c-8780-65e95552ec7f
13,ВАШ при Администрации СПб,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,16c039f7-b775-46bb-8851-24cbef799243
14,ВРФШ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,7cbf933f-05ec-472b-8aa9-518f482d4311
15,ГМА им. адмирала С. О. Макарова (бывш. ЛВИМУ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,fd0e3b4e-e7ac-4bb6-9689-9bc491d7e30a
16,ГПА,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,2b55a0db-b257-4b0b-a66f-3f9e8ad877a8
17,НИУ ВШЭ - Санкт-Петербург,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f7383486-715e-4d79-a85f-0754cb639d5c
18,ИБП (права),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,132a6bb4-c256-43ea-b38c-06162628bb24
19,ИИЯ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,b662ecc0-baad-43c1-9210-6dec68f09a1f
21,ИСПиП им. Рауля Валленберга,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,66a4e309-21e1-45db-a6d1-f29e4e2a9a5a
22,ИС,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,a3cf746f-c293-41e2-b61c-8eb106de018f
23,СПбУТУиЭ (бывш. САУ СПбУУЭ СПбАУЭ),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,7b728a18-0660-472e-b32d-8f22094c5a25
24,НОИР (ИУОРР),2,bf504624-fdc8-48ff-849e-a1894e52c0cb,786ea654-fe97-4488-8ade-70e9cf16fdc3
25,ИЭФ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,f03d42b7-9bcd-4d06-a587-29468aefd791
29,МБИ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,b2e65db1-48d6-43f6-b9c9-83e20aa5d83a
30,НИЯК,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,8b227078-6e58-4ae6-b71e-c97c109dfd6a
31,ПГУПС Императора Александра I,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,ff96ae21-417a-4344-822c-1da8909961b1
32,ПИИ,2,bf504624-fdc8-48ff-849e-a1894e52c0cb,e339ff98-c35a-4572-845e-155affdab46f
