cdf37ede-a9ef-43eb-b947-528553e9eb8f;Факультет экономики и финансов;682daad0-7cb8-42fd-84d8-a6298e1840cf
a08b1548-3053-41c9-b680-6bb4e9663d9e;Юридический  факультет им. М. М. Сперанского;682daad0-7cb8-42fd-84d8-a6298e1840cf
9be8f4f6-00b9-4aad-860a-95b46e58e800;"Российско-немецкая высшая школа управления";682daad0-7cb8-42fd-84d8-a6298e1840cf
c407601e-6409-4e79-a402-d61f0a55913c;Факультет экономических и социальных наук (FESN);682daad0-7cb8-42fd-84d8-a6298e1840cf
46d31d11-2512-49ef-b8cd-dd6c1f2d0316;Экономический факультет;682daad0-7cb8-42fd-84d8-a6298e1840cf
a4e6e669-5d6d-446b-909c-8155e69fb9d4;Высшая школа государственного управления;682daad0-7cb8-42fd-84d8-a6298e1840cf
3e483034-61fd-4af4-818f-2992de61f35a;Высшая школа финансов и менеджмента;682daad0-7cb8-42fd-84d8-a6298e1840cf
a9a2efce-1c00-4561-9e9b-915a911d9f67;Высшая школа международного бизнеса;682daad0-7cb8-42fd-84d8-a6298e1840cf
cf8af62a-75a8-471f-a9c6-2193c3f20d6e;Школа кадрового менеджмента;682daad0-7cb8-42fd-84d8-a6298e1840cf
88ebd393-9b41-4212-8405-ba81a2c9eea6;Высшая школа корпоративного управления;682daad0-7cb8-42fd-84d8-a6298e1840cf
b7199dd9-a558-423d-a555-cc57fc81903a;Институт государственной службы и управления;682daad0-7cb8-42fd-84d8-a6298e1840cf
849bd1c1-bdd0-466f-938c-f2c2cc3c37fa;Институт общественных наук;682daad0-7cb8-42fd-84d8-a6298e1840cf
dcd8e36c-2285-4013-8717-0f9fe3dc15bd;Институт менеджмента и маркетинга;682daad0-7cb8-42fd-84d8-a6298e1840cf
56f345b7-c2a5-49ad-906d-cb951fb48080;International Master's Programme;682daad0-7cb8-42fd-84d8-a6298e1840cf
eb814393-353e-4f67-afc4-b6fc9bdf6094;Международный институт государственной службы и управления;682daad0-7cb8-42fd-84d8-a6298e1840cf
8964f905-c30d-436b-a33b-0c03b815b3da;Факультет национальной безопасности;682daad0-7cb8-42fd-84d8-a6298e1840cf
74938c69-e786-4151-9616-201e9c2dedb5;Институт отраслевого менеджмента;682daad0-7cb8-42fd-84d8-a6298e1840cf
67b42c77-abf3-4f1f-94ce-1ccd33bc22e1;Институт права и национальной безопасности;682daad0-7cb8-42fd-84d8-a6298e1840cf
e1bd4a1a-66db-4447-b649-5654b5f67eff;"Институт экономики, математики и информационных технологий";682daad0-7cb8-42fd-84d8-a6298e1840cf
899f7c80-b52d-4f73-a94d-8163ebb8b031;Институт управления и регионального развития;682daad0-7cb8-42fd-84d8-a6298e1840cf
1e11eb3e-cc93-4f51-af92-01b85229d3f2;Институт финансов и устойчивого развития;682daad0-7cb8-42fd-84d8-a6298e1840cf
1e295adf-66b5-4628-be3c-0bdcaeda3b32;Институт государственной службы и управления персоналом;682daad0-7cb8-42fd-84d8-a6298e1840cf
7f557738-914a-4e3b-b01a-0fa38a5124bb;Международный институт московская школа социальных и экономических наук;682daad0-7cb8-42fd-84d8-a6298e1840cf
2b5d46f9-1b7c-4733-9771-aacfbf93fe24;Факультет академических программ обучения;682daad0-7cb8-42fd-84d8-a6298e1840cf
a4537b0e-5171-4467-8e1c-f941837a9f11;Факультет государственного управления;682daad0-7cb8-42fd-84d8-a6298e1840cf
67b6e2c5-82f2-4205-ac78-0af0fd4c4243;Факультет инновационно-технологического бизнеса;682daad0-7cb8-42fd-84d8-a6298e1840cf
cb165f6b-4b33-4405-a4c8-0328fc4441f5;Факультет экономики недвижимости;682daad0-7cb8-42fd-84d8-a6298e1840cf
bf9dc6f9-6022-4e79-ac69-8ade4f74e703;Федеральный институт развития образования;682daad0-7cb8-42fd-84d8-a6298e1840cf
8ac9a540-84f6-4e09-90b1-d7942605f7cd;Факультет государственного управления экономикой;682daad0-7cb8-42fd-84d8-a6298e1840cf
60f75366-7a3f-4b80-92cc-0e13dcec59d2;Дирекция приоритетных образовательных инициатив;682daad0-7cb8-42fd-84d8-a6298e1840cf
1e07ed6c-42e1-4c68-bac2-fd142032364f;Международный факультет;a5940402-3014-4d61-8f5f-a5b8713cc3bc
c64bd895-3465-4097-8908-36fface3fd15;Факультет охраны труда;a5940402-3014-4d61-8f5f-a5b8713cc3bc
dd5f8b84-df64-4232-b5ff-4c303eb715f3;Социально-экономический факультет;a5940402-3014-4d61-8f5f-a5b8713cc3bc
054afc6a-c1bf-4e61-92c3-2b3523d6fff1;"Факультет мировой экономики, финансов и страхования (Финансовый)";a5940402-3014-4d61-8f5f-a5b8713cc3bc
87e34a87-e14a-4709-8018-b64708754330;Юридический факультет;a5940402-3014-4d61-8f5f-a5b8713cc3bc
